UIDN,OIDN,Ondernemingsnr,Maatschappelijke_naam,Commerciele_naam,Afgekorte_naam,Ondernemingsnr_maatsch_zetel,Type_onderneming,Rechtsvorm,Rechtstoestand,KBO_Straat,KBO_Huisnr,KBO_Busnr,KBO_Postcode,KBO_Gemeente,AR_straat,AR_huisnr,AR_busnr,AR_postcode,NACE_hoofdact_BTW,NACE_versie_BTW,Omschrijving_hoofdact_BTW,Aantal_hoofdact_BTW,NACE_hoofdact_RSZ,NACE_Versie_RSZ,Omschrijving_hoofdact_RSZ,Aantal_Hoofdact_RSZ,Personeelsklasse,Datum_inschrijving,Startdatum,longitude,latitude
10043045,5778702,0409982673,Wereldfestival van Folklore Schoten, ,WFS, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Kasteeldreef,61, ,2900,Schoten,Kasteeldreef,61, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1961-03-09T00:00:00Z,4.48911155,51.24474517
10043355,5779012,0413262065,Breughel - Sportvereniging voor Gehandicapten, ,S.V.G., ,Rechtspersoon,Vereniging zonder winstoogmerk,Vervroegde ontbinding - Vereffening (vrijwillig ontbinding),Kasteeldreef,61, ,2900,Schoten,Kasteeldreef,61, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1969-07-17T00:00:00Z,4.48911155,51.24474517
10043926,5779583,2297090949,Laurence Joossens,Laurence Joossens, ,0739776141, , , ,Kasteeldreef,26, ,2900,Schoten,Kasteeldreef,26, ,2900, , , ,0, , , ,0, ,2020-01-02T00:00:00Z,2019-12-18T00:00:00Z,4.4906588,51.24688549
10044125,5779782,2297641968,Jojava,Jojava, ,0741528772, , , ,Hertendreef,15, ,2900,Schoten,Hertendreef,15, ,2900, , , ,0, , , ,0, ,2020-01-14T00:00:00Z,2019-11-26T00:00:00Z,4.49511838,51.27139294
10045330,5780987,2199942776,Nolita,Nolita, ,0808641290, , , ,Ambiorixlei,13, ,2900,Schoten,Ambiorixlei,13, ,2900, , , ,0, , , ,0, ,2011-06-27T00:00:00Z,2008-12-19T00:00:00Z,4.52484276,51.26665322
10045530,5781187,2200894663,WNM Consulting,WNM Consulting, ,0837913120, , , ,Lariksdreef,17, ,2900,Schoten,Lariksdreef,17, ,2900, , , ,0, , , ,0, ,2011-08-02T00:00:00Z,2011-07-01T00:00:00Z,4.52047378,51.26271551
10045689,5781346,2201692538,"Van Herck, Sandra", , ,0511855637, , , ,Koloniestraat,61,2,2900,Schoten,Koloniestraat,61,2,2900, , , ,0,56112,2025,"Activiteiten van eetgelegenheden met beperkte bediening, m.u.v. mobiele eetgelegenheden",1, ,2011-08-31T00:00:00Z,2011-10-01T00:00:00Z,4.46240473,51.24021061
10045816,5781473,2202190901,"Lamm, Alessandra",Alessandra Lamm, ,0839355450, , , ,Botermelkbaan,90, ,2900,Schoten,Botermelkbaan,90, ,2900, , , ,0, , , ,0, ,2011-09-16T00:00:00Z,2011-10-01T00:00:00Z,4.54513387,51.26426914
10045998,5781655,2203178915,"Vanham, Stefanie", , ,0840322579, , , ,Heikantstraat,1, ,2900,Schoten,Heikantstraat,1, ,2900, , , ,0, , , ,0, ,2011-10-17T00:00:00Z,2011-10-01T00:00:00Z,4.50999574,51.25273646
10046128,5781785,0211384081,Kerkfabriek Sint-Jozef te Bloemendaal (VL - Schoten), , , ,Rechtspersoon,Openbare instelling,Normale toestand,Paalstraat,287, ,2900,Schoten,Paalstraat,287, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1968-01-01T00:00:00Z,4.50632888,51.25983031
10046129,5781786,0211384180,Kerkfabriek Heilige Familie (VL - Schoten), , , ,Rechtspersoon,Openbare instelling,Normale toestand,Villerslei,113, ,2900,Schoten,Villerslei,113, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1968-01-01T00:00:00Z,4.51614543,51.25212707
10048125,5783782,0410966630,Vrienden van de Scouts, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Heikantstraat,84, ,2900,Schoten,Heikantstraat,84, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1949-10-15T00:00:00Z,4.51033833,51.25512334
10048569,5784226,2193918482,IMMOVATA,Inno Schoten, ,0442354642, , , ,Bredabaan,967, ,2900,Schoten,Bredabaan,967, ,2900, , , ,0,47711,2025,Detailhandel in damesbovenkleding,1, ,2010-12-10T00:00:00Z,2011-02-01T00:00:00Z,4.46556965,51.2581164
10049168,5784825,0416811671,Land Development Company, ,Landeco, ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Brechtsebaan,30, ,2900,Schoten,Brechtsebaan,30, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1976-12-22T00:00:00Z,4.51189561,51.26509537
10049951,5785608,0410881805,Vereniging Ons Huis, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Villerslei,128, ,2900,Schoten,Villerslei,128, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1938-02-19T00:00:00Z,4.51460256,51.25171499
10050158,5785815,0415334006,Ter Dennen, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Frans Reinemundlei,25, ,2900,Schoten,Frans Reinemundlei,25, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1975-07-22T00:00:00Z,4.52940926,51.26022417
10050454,5786111,0417993685,Wijkkomitee Geuzenvelden VZW, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Akkerlaan,1A, ,2900,Schoten,Akkerlaan,1A, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1977-12-09T00:00:00Z,4.50949402,51.24769292
10050877,5786534,2298735395,HELITO,HELITO, ,0740929550, , , ,Elshoutbaan,223, ,2900,Schoten,Elshoutbaan,223, ,2900, , , ,0,41001,2025,Algemene bouw van residentiële gebouwen,1, ,2020-02-06T00:00:00Z,2020-01-08T00:00:00Z,4.51703598,51.28136488
10050912,5786569,2298747075,DX,DX, ,0738963618, , , ,Lusthofdreef,19, ,2900,Schoten,Lusthofdreef,19, ,2900, , , ,0,70200,2025,Activiteiten van adviesbureaus op het gebied van bedrijfsvoering en overig managementadvies,1, ,2020-02-06T00:00:00Z,2019-12-11T00:00:00Z,4.52599472,51.25770586
10050929,5786586,2298750936,Dr S.Belis,Moveo Schoten, ,0740969637, , , ,Paalstraat,261, ,2900,Schoten,Paalstraat,261, ,2900, , , ,0,86210,2025,Activiteiten van huisartspraktijken,1, ,2020-02-06T00:00:00Z,2020-01-09T00:00:00Z,4.50574584,51.25890879
10050932,5786589,2298751926,"Thyssen, Martine", , ,0740958452, , , ,Boekweitstraat,75,2,2900,Schoten,Boekweitstraat,75,2,2900, , , ,0, , , ,0, ,2020-02-06T00:00:00Z,2020-01-09T00:00:00Z,4.50128927,51.25943422
10052022,5787679,0407759096,Sint-Michielscollège-Schoten, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Papenaardekenstraat,53, ,2900,Schoten,Papenaardekenstraat,53, ,2900, , , ,0,85314,2025,Vrij gesubsidieerd gewoon algemeen secundair onderwijs,1,5 tot 9,2003-01-18T00:00:00Z,1963-11-07T00:00:00Z,4.48591653,51.2465217
10052163,5787820,0409036528,Nationale Autoclub Excelsior, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Valkenlaan,19, ,2900,Schoten,Valkenlaan,19, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1962-04-12T00:00:00Z,4.52058742,51.2452238
10052216,5787873,0409097696,Casa Mora, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Grote Singel,85, ,2900,Schoten,Grote Singel,85, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1968-01-01T00:00:00Z,4.52864151,51.25937906
10052442,5788099,2203604131,YETO,YETO, ,0839952791, , , ,Buizerddreef,4, ,2900,Schoten,Buizerddreef,4, ,2900, , , ,0, , , ,0, ,2011-11-02T00:00:00Z,2011-10-05T00:00:00Z,4.49309267,51.27319013
10052464,5788121,2203614821,Laurent Spiessens,Laurent Spiessens, ,0838057135, , , ,Priorijlaan,7,A,2900,Schoten,Priorijlaan,7, ,2900, , , ,0, , , ,0, ,2011-11-02T00:00:00Z,2011-07-22T00:00:00Z,4.53104747,51.25235133
10052900,5788557,2205307866,J Dental,J Dental, ,0841663753, , , ,Vordensteinstraat,106, ,2900,Schoten,Vordensteinstraat,106, ,2900, , , ,0, , , ,0, ,2012-01-03T00:00:00Z,2011-12-09T00:00:00Z,4.49076339,51.25429991
10053582,5789239,0409798175,La Passion au Heysel, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Kleine Eikendreef,59, ,2900,Schoten,Kleine Eikendreef, , , , , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1939-01-01T00:00:00Z,2.30668925,49.2933354
10053592,5789249,0409801145,Speelplein Sinte-Lutgardis-Hofke, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Sint-Maria-ten-Boslei,ZN, ,2900,Schoten,Sint-Maria-ten-Boslei, , , , , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1959-03-17T00:00:00Z,2.30668925,49.2933354
10053675,5789332,0410636929,Katholieke Scholen van Schoten, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Jozef Hendrickxstraat,153, ,2900,Schoten,Jozef Hendrickxstraat,153, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1934-01-01T00:00:00Z,4.48752997,51.24837365
10053676,5789333,0410637127,Parochiale Werken van Schoten, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Markt,Z/N, ,2900,Schoten,Markt, , , , , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1958-01-22T00:00:00Z,2.30668925,49.2933354
10053679,5789336,0410637523,Schoten Vbc, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Wilgendaalstraat,39, ,2900,Schoten,Wilgendaalstraat,39, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1970-10-01T00:00:00Z,4.49442473,51.25391298
10054425,5790082,0412950279,"Foam, personenvennootschap met beperkte aansprakelijkheid", , , ,Rechtspersoon,Besloten vennootschap met beperkte aansprakelijkheid,Vervroegde ontbinding - vereffening (vrijwillige ontbinding),Winkelstap,43, ,2900,Schoten,Winkelstap,43, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1973-01-17T00:00:00Z,4.46541317,51.25192164
10054601,5790258,0414958773,Sint-Hubertusgilde, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Eksterdreef,ZN, ,2900,Schoten,Eksterdreef, , , , , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1975-02-01T00:00:00Z,2.30668925,49.2933354
10054726,5790383,0416290742,Internationale Federatie van Huwelijks- en Relatiecentra, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Dennenlei,31, ,2900,Schoten,Dennenlei,31, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1976-06-15T00:00:00Z,4.53003682,51.26742569
10055081,5790738,0414218803,Mervyn Conn Music Benelux, , , ,Rechtspersoon,Besloten vennootschap met beperkte aansprakelijkheid,Vervroegde ontbinding - vereffening (vrijwillige ontbinding),Alice Nahonlei,88, ,2900,Schoten,Alice Nahonlei,88, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1974-04-04T00:00:00Z,4.53891175,51.26566068
10055443,5791100,2195614103,J.M.C. SERVICE,J.M.C. SERVICE, ,0832951074, , , ,Paalstraat,385, ,2900,Schoten,Paalstraat,385, ,2900, , , ,0, , , ,0, ,2011-02-08T00:00:00Z,2011-01-19T00:00:00Z,4.50804154,51.26261798
10055459,5791116,2195622120,STREEG,Streeg, ,0832339776, , , ,Nerviërslei,3, ,2900,Schoten, , , , , , , ,0, , , ,0, ,2011-02-08T00:00:00Z,2010-12-28T00:00:00Z,2.30668925,49.2933354
10055602,5791259,2196541244,"Essing, Greet",Greet Essing, ,0862113630, , , ,Frans De Ceusterlei,14, ,2900,Schoten, , , , , , , ,0, , , ,0, ,2011-03-08T00:00:00Z,2011-04-01T00:00:00Z,2.30668925,49.2933354
10055784,5791441,2197329716,Exclusive Wheel Collection,Exclusive Wheel Collection, ,0834264732, , , ,Industriepark Brechtsebaan,18,B/2,2900,Schoten,Industriepark Brechtsebaan,18B, ,2900, , , ,0, , , ,0, ,2011-03-28T00:00:00Z,2011-03-04T00:00:00Z,4.51215544,51.26401287
10055966,5791623,2198354451,OXIDENS,OXIDENS, ,0835458723, , , ,Nerviërslei,40, ,2900,Schoten, , , , , , , ,0, , , ,0, ,2011-04-28T00:00:00Z,2011-04-01T00:00:00Z,2.30668925,49.2933354
10056536,5792193,0422855860,AUTONOOM, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Deuzeldlaan,4, ,2900,Schoten,Deuzeldlaan,4, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1982-06-07T00:00:00Z,4.46860918,51.24555381
10057868,5793525,2300110817,PANDAVA, , ,0419001396, , , ,Paalstraat,72, ,2900,Schoten,Paalstraat,72, ,2900, , , ,0, , , ,0, ,2020-03-12T00:00:00Z,2011-02-01T00:00:00Z,4.50136465,51.25223714
10057897,5793554,2300116557,"Huvenne, Matthias",GTH, ,0732532221, , , ,Frans De Ceusterlei,50, ,2900,Schoten, , , , , , , ,0, , , ,0, ,2020-03-12T00:00:00Z,2020-02-17T00:00:00Z,2.30668925,49.2933354
10057919,5793576,2300121507,"Arepati, Alimu",AG INC, ,0744996226, , , ,Begonialaan,16, ,2900,Schoten,Begonialaan,16, ,2900, , , ,0, , , ,0, ,2020-03-12T00:00:00Z,2020-03-12T00:00:00Z,4.50953113,51.25802923
10057966,5793623,2300370143,"Bours, Michael",BM Polish, ,0808367811, , , ,Brechtsebaan,40, ,2900,Schoten,Brechtsebaan,40, ,2900, , , ,0, , , ,0, ,2020-03-23T00:00:00Z,2020-02-19T00:00:00Z,4.51255333,51.26628893
10058530,5794187,2301821579,DR. K. DE SMEDT, , ,0476949988, , , ,Hertendreef,29, ,2900,Schoten,Hertendreef, , , , , , ,0, , , ,0, ,2020-05-08T00:00:00Z,2002-02-20T00:00:00Z,2.30668925,49.2933354
10059436,5795093,0414486938,Judoklub TORI, ,J.C. TORI vzw, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Wilgendaalstraat,11, ,2900,Schoten,Wilgendaalstraat,11, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1974-10-03T00:00:00Z,4.4953356,51.25366815
10059448,5795105,0414497826,Jeugdklub Convenio, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Marialei,zn, ,2900,Schoten,Marialei, , , , , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1974-10-10T00:00:00Z,2.30668925,49.2933354
10059553,5795210,0415185338,Blistra - Pack, , , ,Rechtspersoon,Besloten vennootschap met beperkte aansprakelijkheid,Vervroegde ontbinding - vereffening (vrijwillige ontbinding),Sluizenstraat,45, ,2900,Schoten,Sluizenstraat,45, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1975-06-27T00:00:00Z,4.50678905,51.24911673
10059915,5795572,2207823136,Villa Valentijn, , ,0842376209, , , ,Wezelsebaan,4, ,2900,Schoten,Wezelsebaan,4, ,2900, , , ,0,88911,2025,Kinderdagverblijven en crèches,1, ,2012-03-23T00:00:00Z,2012-01-04T00:00:00Z,4.51214028,51.26091527
10059925,5795582,2207826502,"Albrecht, Diego",ALBRECHT DIEGO, ,0844655016, , , ,Elshoutbaan,233, ,2900,Schoten,Elshoutbaan,233, ,2900, , , ,0, , , ,0, ,2012-03-23T00:00:00Z,2012-04-01T00:00:00Z,4.51618582,51.28168331
10059931,5795588,2207827886,"Leenders, Debbie",MasKir, ,0844656105, , , ,Lossingstraat,152, ,2900,Schoten,Lossingstraat,152, ,2900, , , ,0, , , ,0, ,2012-03-23T00:00:00Z,2012-04-01T00:00:00Z,4.50940483,51.25544759
10059999,5795656,2208311995,L A TRUCKS,L A Trucks, ,0844750630, , , ,Voorschotenlaan,11, ,2900,Schoten,Voorschotenlaan,11, ,2900, , , ,0, , , ,0, ,2012-04-06T00:00:00Z,2012-04-01T00:00:00Z,4.46696608,51.24417675
10061096,5796753,0412106379,Folklore Ensemble Schoten, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Borgeindstraat,245, ,2900,Schoten,Borgeindstraat,245, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1971-10-12T00:00:00Z,4.47204825,51.24558221
10061217,5796874,0413012637,Gym Olympade 1976, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Alice Nahonlei,2, ,2900,Schoten,Alice Nahonlei,2, ,2900, , , ,0,93122,2025,Activiteiten van tennisclubs,1,1 tot 4,2003-01-18T00:00:00Z,1972-12-21T00:00:00Z,4.53867564,51.2567816
10061517,5797174,0416352506,IMMOBILIA, , , ,Rechtspersoon,Naamloze vennootschap,Normale toestand,Struikenlei,13, ,2900,Schoten,Struikenlei,13, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1976-08-03T00:00:00Z,4.51912309,51.25383054
10062176,5797833,0417612813,De Vlaamse Explorators, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Hazendreef,30, ,2900,Schoten,Hazendreef, , , , , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1977-09-14T00:00:00Z,2.30668925,49.2933354
10062468,5798125,0420086115,Immo Van Elsacker, , , ,Rechtspersoon,Besloten vennootschap met beperkte aansprakelijkheid,Normale toestand,Buizerddreef,8, ,2900,Schoten,Buizerddreef,8, ,2900, , , ,0, , , ,0,0 tot 0,2003-01-18T00:00:00Z,1979-12-13T00:00:00Z,4.49250667,51.27230371
10062787,5798444,2199310395,Advocatenkantoor Jan De Man,Advocatenkantoor Jan De Man, ,0836276689, , , ,Botermelkbaan,90, ,2900,Schoten,Botermelkbaan,90, ,2900, , , ,0,69101,2025,Activiteiten van advocaten,1, ,2011-05-31T00:00:00Z,2011-05-16T00:00:00Z,4.54513387,51.26426914
10062985,5798642,2200678491,HENNISSEN CONSULTING,HENNISSEN CONSULTING, ,0897076487, , , ,Leonard Gorisplein,23, ,2900,Schoten,Leonard Gorisplein,23, ,2900, , , ,0, , , ,0, ,2011-07-25T00:00:00Z,2008-04-08T00:00:00Z,4.45795424,51.24351476
10063019,5798676,2200690369,"Sellami, Abdelmajid",SELL-CARS, ,0838083760, , , ,Hofstraat,2,1,2900,Schoten,Hofstraat,2, ,2900, , , ,0, , , ,0, ,2011-07-25T00:00:00Z,2011-08-01T00:00:00Z,4.4945256,51.24147324
10063046,5798703,2200701950,"Van Laer, Sigerd",SOGO, ,0837933213, , , ,Jozef Jennesstraat,2, ,2900,Schoten,Jozef Jennesstraat,2, ,2900, , , ,0, , , ,0, ,2011-07-26T00:00:00Z,2011-07-20T00:00:00Z,4.50562072,51.25893608
10063149,5798806,2201156266,VHV CLEANING,VHV CLEANING, ,0837835124, , , ,Grote Singel,46, ,2900,Schoten,Grote Singel,46, ,2900, , , ,0,81220,2025,Overige reiniging van gebouwen; industriële reiniging,1, ,2011-08-11T00:00:00Z,2011-07-12T00:00:00Z,4.51747021,51.25781777
10063207,5798864,2201499429,"Smets, Koen",SK solution, ,0879329150, , , ,Kuipersstraat,31, ,2900,Schoten,Kuipersstraat,31, ,2900, , , ,0, , , ,0, ,2011-08-24T00:00:00Z,2011-08-24T00:00:00Z,4.49630125,51.25131235
10064374,5800031,0420508856,Duikclub Schoten, ,DUCS, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Lodewijk Weijtenstraat,32, ,2900,Schoten,Lodewijk Verheijenstraat,32, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1980-02-17T00:00:00Z,4.4685939,51.25188167
10064387,5800044,0420513905,Verenigde Zelfstandigen Schoten, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Churchilllaan,338, ,2900,Schoten,Churchilllaan,338, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1980-01-16T00:00:00Z,4.48075246,51.24966149
10064649,5800306,0423818536,Parkimmo, , , ,Rechtspersoon,Naamloze vennootschap,Vervroegde ontbinding - Vereffening (vrijwillig ontbinding),Schijnparklaan,20, ,2900,Schoten,Schijnparklaan,20, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1982-12-31T00:00:00Z,4.5177389,51.24465183
10065141,5800798,0427532943,SIKRILO, , , ,Rechtspersoon,Naamloze vennootschap,Normale toestand,Ransuildreef,26, ,2900,Schoten,Ransuildreef,26, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1985-06-17T00:00:00Z,4.52264572,51.24473998
10065343,5801000,2302270155,"van der Poel, Helena", , ,0821353834, , , ,Columbuslei,12, ,2900,Schoten,Columbuslei,12, ,2900, , , ,0, , , ,0, ,2020-05-19T00:00:00Z,1988-07-01T00:00:00Z,4.52801527,51.271828
10065590,5801247,2303034673,"Lemmens, Ana",By Ana Carolina, ,0747807147, , , ,Wezelsebaan,230, ,2900,Schoten,Wezelsebaan,230, ,2900, , , ,0, , , ,0, ,2020-06-09T00:00:00Z,2020-06-08T00:00:00Z,4.5413711,51.2630337
10065632,5801289,2303321022,"Moors, Leen", , ,0815649343, , , ,Jozef Jennesstraat,74, ,2900,Schoten,Jozef Jennesstraat,74, ,2900, , , ,0, , , ,0, ,2020-06-16T00:00:00Z,2014-09-24T00:00:00Z,4.50320632,51.25999867
10065683,5801340,2303335571,Industria,Industria, ,0746952161, , , ,Esdoorndreef,5, ,2900,Schoten,Esdoorndreef,5, ,2900, , , ,0, , , ,0, ,2020-06-17T00:00:00Z,2020-05-15T00:00:00Z,4.51616818,51.27857154
10065712,5801369,2303341907,"Swerts, Arno", , ,0748407062, , , ,Lodewijk Weijtenstraat,28 A, ,2900,Schoten,Lodewijk Verheijenstraat,28, ,2900, , , ,0, , , ,0, ,2020-06-17T00:00:00Z,2020-07-01T00:00:00Z,4.46862348,51.25171761
10066849,5802506,0420352468,Eenheid Prins Albert, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Thuretstraat,33, ,2900,Schoten,Thuretstraat,33, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1980-03-13T00:00:00Z,4.49843862,51.25484817
10066914,5802571,0420932290,Tafeltennisklub Olympic, ,T.T.K. Olympic, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Verbertstraat,94, ,2900,Schoten,Verbertstraat,94, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1980-07-23T00:00:00Z,4.49804274,51.24751254
10067138,5802795,2211048187,"Ghamrane, Hajib",Reno G., ,0516987729, , , ,Deuzeldlaan,181,4,2900,Schoten,Deuzeldlaan,181,4,2900, , , ,0, , , ,0, ,2012-07-24T00:00:00Z,2014-06-01T00:00:00Z,4.45990851,51.24553905
10067465,5803122,2212570394,KAF,Deliciosa Lunch & Take Out, ,0428394263, , , ,Leonard Gorisplein,16, ,2900,Schoten,Leonard Gorisplein,16, ,2900, , , ,0, , , ,0, ,2012-09-26T00:00:00Z,2012-09-17T00:00:00Z,4.45767109,51.24386543
10067576,5803233,2213122306,BONNEMETALS,BONNEMETALS, ,0845507824, , , ,Ridder Walter Van Havrelaan,193,4,2900,Schoten,Ridder Walter Van Havrelaan,193,4,2900, , , ,0, , , ,0, ,2012-10-11T00:00:00Z,2012-04-25T00:00:00Z,4.48938134,51.25266115
10068861,5804518,0421348204,Vereniging van Oudleerlingen van het Koninklijk Atheneum Schoten, ,Volkas, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,August Jonckersstraat,ZN, ,2900,Schoten,August Jonckersstraat, , , , , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1980-12-01T00:00:00Z,2.30668925,49.2933354
10069467,5805124,0426126146,Openluchtscholen Sint-Ludgardis, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Sint-Maria-ten-Boslei,10, ,2900,Schoten,Sint-Maria-ten-Boslei,10, ,2900, , , ,0,85204,2025,Vrij gesubsidieerd gewoon lager onderwijs,1,5 tot 9,2003-01-18T00:00:00Z,1983-10-05T00:00:00Z,4.53303476,51.26775645
10069715,5805372,0423990166,Immo Wilco, , , ,Rechtspersoon,Naamloze vennootschap,Normale toestand,Priorijlaan,31, ,2900,Schoten,Priorijlaan,31, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1983-03-11T00:00:00Z,4.53335793,51.25239729
10069778,5805435,0424461805,Ambulance-Ziekenvervoer Schoten, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Brechtsebaan,894, ,2900,Schoten,Brechtsebaan,894, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1983-01-06T00:00:00Z,4.54982452,51.29521173
10070938,5806595,0429683274,Gecoordineerde Hulpdiensten, ,G.H.D., ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,André Ullenslei,41, ,2900,Schoten, , , , , , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1985-05-30T00:00:00Z,2.30668925,49.2933354
10071827,5807484,0425337080,COMANT, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Eduard De Backerstraat,36, ,2900,Schoten,Eduard De Backerstraat,36, ,2900, , , ,0, , , ,0,1 tot 4,2003-01-18T00:00:00Z,1984-01-31T00:00:00Z,4.45835246,51.24623396
10071891,5807548,0425908885,D'OOSTERWYCK EN OUTVENNE,O.O.C. - D'O.en O. - D'OOSTERWYCK EN OUTVENNE MANAGEMENT, , ,Rechtspersoon,Besloten vennootschap met beperkte aansprakelijkheid,Normale toestand,Listdreef,32,0,2900,Schoten,Listdreef,32,1,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1984-06-19T00:00:00Z,4.47650493,51.2619615
10072451,5808108,0431613079,D.L. INTERNATIONAL, , , ,Rechtspersoon,Besloten vennootschap met beperkte aansprakelijkheid,Normale toestand,Reebokdreef,3, ,2900,Schoten,Reebokdreef,3, ,2900, , , ,0, , , ,0, ,2003-01-18T00:00:00Z,1987-07-29T00:00:00Z,4.50307759,51.27331444
10072629,5808286,2304513132,"Van den Eynde, Nico",EXCEL CONSULT, ,0749942830, , , ,Alfons Servaislei,96,6,2900,Schoten,Alfons Servaislei,96A,6,2900, , , ,0, , , ,0, ,2020-07-13T00:00:00Z,2020-07-01T00:00:00Z,4.53444941,51.25378086
10073061,5808718,2305705935,"Dnoub, Ibrahim", , ,0869987852, , , ,Hofstraat,6, ,2900,Schoten,Hofstraat,6, ,2900, , , ,0,95311,2025,"Algemeen onderhoud en reparatie van autos en lichte bestelwagens (<= 3,5 ton)",1, ,2020-08-17T00:00:00Z,2019-08-01T00:00:00Z,4.49459823,51.24121771
10073176,5808833,2306254281,"Stoffels, Helena", , ,0860766815, , , ,Schijndallei,3, ,2900,Schoten,Schijndallei,3, ,2900, , , ,0, , , ,0, ,2020-09-01T00:00:00Z,2020-09-01T00:00:00Z,4.51722149,51.24787084
10074451,5810108,2214562458,ECSES-ATB,ECSES-ATB, ,0848546102, , , ,Fortbaan,36, ,2900,Schoten,Fortbaan,36, ,2900, , , ,0, , , ,0, ,2012-12-06T00:00:00Z,2012-09-07T00:00:00Z,4.52083615,51.27662613
